pOQ-E4Hmt1k	Astro'n'out	Daļa Rīgas		2006	240	modern	5	10	X					X											
SK6NjXHciDU	Prāta Vētra	Plaukstas lieluma pavasaris		2004	217	modern	5	10	X					X											
4nKMumqjDR8	Ainars Mielavs	Tu izvēlējies palikt		2002	258	modern	5	10	X					X											
aHK3A3P1CiA	Fomins & Kleins	Dziesma par laimi		2004	184	modern	5	10	X					X											
8ZfTQUHESnQ	Musiqq	Abrakadabra		2009	230	modern	5	10	X					X											
voUGRyWa2bg	Intars Busulis	Brīvdiena		2008	203	modern	5	10	X					X											
gjCuDnlrtwA	Borowa MC	Vējš		2005	187	modern	5	10	X					X											
p1l5lhNKoiY	Tumsa	Strēlniece		2004	275	modern	5	10	X					X											
491dd6oo6vU	Dons	Ja tikai uz mani tu paskatītos		2008	182	modern	5	10	X					X											
Q5HAilNn4fs	Valters un Kaža	The War Is Not Over		2005	191	modern	5	10	X					X											
0Z8yZ6aPZuw	Putnu Balle	Tikai Tev		2005	223	modern	5	10	X					X											
R3N9OWgQtJg	Prāta Vētra	Kaķēns, kurš atteicās no jūrasskolas		2001	182	modern	5	10	X					X											
rSN05-BYv8k	Autobuss Debesīs	Ir tikai tavas acis		2000	266	vcr	5	10						X											
dG8QJAM059I	Lauris Reiniks	Es skrienu		2009	318	modern	5	10	X					X											
GAtkqeubRps	Detlef	Četras sienas		2004	114	modern	5	10	X					X											
2sCXTHluiMo	R.A.P. un Igo	Dzīve bez apstājas		2005	235	modern	5	10	X					X											
HXXa-65TIQo	Dons	Kolekcionārs		2008	208	modern	5	10	X					X											
15_8Rf-RwJ4	Labvēlīgais Tips	Paldies latiņam		2009	252	modern	5	10	X					X											
kplQPH6M7yc	Tumsa	Vēstule		2004	525	modern	5	10	X					X											
xoTd9HB2QGM	Klaidonis	Mazā dvēselīte		2004	232	modern	5	10	X					X											
zMbLBKS5e5k	Autobuss Debesīs	Tev nebij laika		2001	185	modern	5	10	X					X											
DJNhQC-15IM	Prāta Vētra	Colder		2003	229	modern	5	10	X					X											
zav8x8A05mo	Musiqq	Angel In Disguise		2009	200	modern	5	10	X					X											
XPYOQnbVlRE	F.L.Y.	Hello From Mars		2003	178	modern	5	10	X					X											
7P35oA8zN70	Tumsa	Es esmu mazliet dons Kihots		2000	224	vcr	5	10						X											
F2en51a3h8w	Jānis Stībelis	Kā man būt		2003	204	modern	5	10	X					X											
fo1LNmjJsBI	Dons	Ja Tu man esi		2006	270	modern	5	10	X					X											
HP3ODkQK6zU	Gain Fast	Brīži		2007	209	modern	5	10	X					X											
JeA8nH11vcw	Fomins & Kleins	Kur esi tu		2003	253	modern	5	10	X					X											
XpW3pYknkq8	Labvēlīgais Tips	Eiropa mūs nesapratīs		2001	179	modern	5	10	X					X											
xV_XYxJkX4c	Prāta Vētra	Es gribu		2008	267	modern	5	10	X					X											
h5nvMMNwvmc	The Sound Poets	Peldētājs (Smaragdes un Pelni)		2008	216	modern	5	10	X					X											
gQy0PJEkQhA	Pirates of the Sea	Wolves of the Sea		2008	192	modern	5	10	X					X											
pZoEMvN0L_M	Tumsa	Kad Ēģiptē sniegs		2002	194	modern	5	10	X					X											
8u7MxDCBVPY	The Hobos	Aizejot		2002	244	modern	5	10	X					X											
CEDE1NS_Vxo	Prāta Vētra	Rudens		2005	231	modern	5	10	X					X											
7rkTjHSv7JY	Ainars Mielavs	Visskaistākās ogas pasaulē		2005	366	modern	5	10	X					X											
kzxsfeRtuXw	Kaža	Tici vai nē		2008	261	modern	5	10	X					X											
HCvP1IOxrTA	Gustavo / Vladi	Highland		2002	66	modern	5	10	X					X											
ZdzFWE5QUPY	Z-Scars	Tu kā, es kā		2003	239	modern	5	10	X					X											
UstNSMtqlo8	The Satellites	Pirmais		2006	191	modern	5	10	X					X											
RYuZLovECcs	H2O	Uzmini nu		2005	247	modern	5	10	X					X											
NsGHIfVoRBY	Dons & Lily	Ja es būtu vējš		2004	244	modern	5	10	X					X											
4MflFFl4S0c	Ivo Fomins	Mēs dzīvojam pasakās		2006	316	modern	5	10	X					X											
ZMOtVJrQKEE	Jānis Stībelis	Glāze piena		2004	205	modern	5	10	X					X											
qoNmxMY_Dbc	The Hobos	Lost in Space		2002	266	modern	5	10	X					X											
jrRf7jLATT4	Labvēlīgais Tips	Kikilis		2002	209	modern	5	10	X					X											
Nro4RX5BRFk	Valters un Kaža	Lai skan		2008	235	modern	5	10	X					X											
05qgBYBr3MY	Putnu Balle	Vienīgais		2005	214	modern	5	10	X					X											
94hcwxAwUn8	Gain Fast	Smaids		2008	295	modern	5	10	X					X											
6veOvKsAgPc	Musiqq	Manā pilsētā		2009	215	modern	5	10	X					X											
F_S6fUiCp4w	A-Eiropa	Naktsmaniaki		2006	242	modern	5	10	X					X											
jXrTCVE9kRQ	Tumsa	Viņa raud		2001	226	modern	5	10	X					X											
DkGlkKMsSNQ	Nicol	Tici sev		2002	271	modern	5	10	X					X											
xbHdnZ5jIkc	Intars Busulis	Gonki		2005	179	modern	5	10	X					X											
HjOjaiDIc3M	Gunārs Kalniņš	Lai burvji buras		2003	149	modern	5	10	X					X											
--_uRJ1dg6k	Prāta Vētra	Es gaidu ziemu		2005	191	modern	5	10	X					X											
V0Jdw_zqLEA	Aisha	Divas dvēseles		2008	240	modern	5	10	X					X											
WUa-1MSgafw	Dzelzs Vilks	Krustojums		2009	201	modern	5	10	X					X											
gRA7ll3alBI	Dzelzs Vilks	Uijā uijā nikni vilki		2008	228	modern	5	10	X					X											
V6t6zAeSc04	Detlef	Blind Actor		2004	156	modern	5	10	X					X											
V6rubHyoUzQ	Otra Puse	Saule riet		2008	229	modern	5	10	X					X											
FWC93Q7z8mg	Otra Puse	Pēc lietus		2006	264	modern	5	10	X					X											
CATdq_bcPPM	R.A.P.	Vienreiz		2001	265	modern	5	10	X					X											
44zppojZHIw	Jana Key	Butterfly in a Bottle		2003	31	modern	5	10	X					X											
F2RS22XBMkg	A-Eiropa	Zini		2001	222	modern	5	10	X					X											
GtTsmnkkW0o	A-Eiropa	Jūrmala		2000	287	vcr	5	10						X											
885hEm4Zg-0	Gain Fast	Varbūt		2007	211	modern	5	10	X					X											
CFpvaeWcN8U	Dons	Tukšums		2008	249	modern	5	10	X					X											
faug9vc0RDk	A-Eiropa	Tuvu tālumā		2001	199	modern	5	10	X					X											
zghnafACJyE	Bonaparti.lv	Questa Notte		2007	182	modern	5	10	X					X											
yEcPUqs2BiA	Arnis Mednis	Kitten Who Became A Cat		2001	15	modern	5	10	X					X											
KA2WRKn8QPA	Ance Krauze	Draugs, nejautā		2002	225	modern	5	10	X					X											
htC5plRMQEY	Double Faced Eels	Tu un Es		2006	211	modern	5	10	X					X											
WTz5Q3BEiDs	Prāta Vētra	Bēdz		2008	196	modern	5	10	X					X											
vQHhD5wEXXw	Jenny May	Šūpuļdziesma		2005	208	modern	5	10	X					X											
F7a6apypIWU	Intars Busulis	Es gribu kā bērns		2005	192	modern	5	10	X					X											
DeN5oP8l4mc	K.I.N. (vēlāk Rīgas Modes)	Laid lai līst		2006	199	modern	5	10	X					X											
sjyy67GRlVQ	Borowa MC	1000 jūdzes		2006	194	modern	5	10	X					X											
g9VZNFJQjN8	Gunārs Kalniņš	Ieskaties acīs		2002	333	modern	5	10	X					X											
vcf0OXaLnWI	Efeja	Kaut es spētu izlikties		2004	183	modern	5	10	X					X											
jguJlJ7BM9c	Hospitāļu iela	Disnejlenda		2004	757	modern	5	10	X					X											
9ubgnQwsf9o	Dons	Pēdējā vēstule		2013	221	modern	5	10	X					X											
HoKAPh9uRcM	Prāta Vētra & Musiqq	Debesis iekrita Tevē		2016	245	modern	5	10	X					X											
qcOQhYE_D-I	ansis pied. Kristīne Pāže	Zemes stunda		2017	186	modern	5	10	X					X											
6NuvgVpDS8k	Dons	Pāriet bailes		2014	269	modern	5	10	X					X											
BNvyeBHRek0	The Sound Poets	Kalniem pāri		2012	314	modern	5	10	X					X											
f508Q0WUwF4	Intars Busulis	Miglas rīts		2016	260	modern	5	10	X					X											
FCtGqh9rOBg	Dons & Ozols	Salauzta sirds		2018	212	modern	5	10	X					X											
3w0Yr8lLOn4	Citi Zēni	Limuzīns uz krīta		2021	281	modern	5	10	X					X											
OraCG_uNp_I	The Sound Poets	Tavs karogs		2013	239	modern	5	10	X					X											
-usdXbeGHi8	Aminata	Love Injected		2015	197	modern	5	10	X					X											
hPtqabqzkU4	Carnival Youth	Nekad nekad		2014	576	modern	5	10	X					X											
s8tIGXAxvW4	Musiqq	Sekundes		2014	239	modern	5	10	X					X											
5_MDh8XZ-98	Bermudu Divstūris	Sarkanbaltsarkanais		2019	194	modern	5	10	X					X											
vo8PheV1vzk	Fiņķis & Patrisha	Raķešu zinātne		2023	207	modern	5	10	X																
EJxp1-b5BY4	Nikolajs Puzikovs	Dievs tevi mīl		2010	208	modern	5	10	X					X											
9PKUAD51Fdw	Intars Busulis	Dejo vientulību		2020	274	modern	5	10	X					X											
omNWzHAr7f8	Dons	Es nāktu mājās		2018	178	modern	5	10	X					X											
8QWqOC8OU10	Dons	Lauzto šķēpu karaļvalsts		2023	175	modern	5	10	X																
qCcAk4aXsVQ	Aija Andrejeva & Otra Puse	Ave Pali		2011	242	modern	5	10	X					X											
qZcq88wGoUk	Prāta Vētra un Tautumeitas	Tur, kur Dieva kamanas slīd		2021	259	modern	5	10	X					X											
6N6snsO3urg	Bermudu Divstūris	Ballējam neguļam		2014	192	modern	5	10	X					X											
XRV2-jPqaUw	Sudden Lights	Aijā		2023	193	modern	5	10	X																
klEMtU5ShK8	Dons	Signāls		2012	195	modern	5	10	X					X											
jrN78Im24dM	Astro'n'out	Sākam no jauna		2019	353	modern	5	10	X					X											
x2bT8hU2NUc	Dons	Tev piedzims bērns		2015	162	modern	5	10	X					X											
L7CL8anA1hQ	Aarzemnieki	Cake To Bake		2014	186	modern	5	10	X					X											
o-2Lt7zzlBU	Justs	Heartbeat		2016	191	modern	5	10	X					X											
TM0_0WfuxSk	Citi Zēni	Eat Your Salad		2022	207	modern	5	10	X																
fTozfvlOghM	Dons	Hollow		2024	175	modern	5	10	X																
1ySvNblh4_s	Mesa	Vērtības		2016	216	modern	5	10	X					X											
bh0CqVtm3No	Dons	Māsa upe		2013	199	modern	5	10	X					X											
MblgfOw267w	Prāta Vētra	Pieci soļi		2021	260	modern	5	10	X					X											
QGhFRYhm3Po	Citi Zēni & Mazais Princis	Lauzīsimies		2022	189	modern	5	10	X																
qh9DlPg99Yc	Citi Zēni	Lieka štuka		2022	217	modern	5	10	X																
WQNaEuG772A	Singapūras Satīns	Piededzini mann		2019	261	modern	5	10	X					X											
DR7c2XeY_Os	Intars Busulis	Nākamā pietura - Depo		2017	297	modern	5	10	X					X											
Xp9KwjVHTAc	Gacho	Pa īstam		2012	221	modern	5	10	X					X											
omtEDjUccm0	Prāta Vētra	Karalienes		2021	232	modern	5	10	X					X											
UXztIWxOqEo	Rassell & Sabīne Berezina	Ceļš uz mājām		2012	218	modern	5	10	X					X											
YK-nWjCYXPQ	Prāta Vētra	Ogles		2018	243	modern	5	10	X					X											
YkpH49g8aDk	Carnival Youth	Multivitamīnu multipaka		2019	284	modern	5	10	X					X											
MMGgOPW6OcU	The Sound Poets	Zemeņu lauks (kaverversija)		2015	247	modern	5	10	X					X											
ugJFE9r487E	Instrumenti	Visa par daudz		2017	228	modern	5	10	X					X											
jsQyhaWxV6c	Astro'n'out	Tici sev		2012	191	modern	5	10	X					X											
I_zUoqFyUOg	Instrumenti	HES un Tu		2018	207	modern	5	10	X					X											
EhwitZh8H48	Carnival Youth	Vēstules no Parīzes		2014	234	modern	5	10	X					X											
l9WVWbnLLiE	Astro'n'out	Dejot trakāk		2017	186	modern	5	10	X					X											
jOzNTWbWauQ	Būū	Sākums		2021	172	modern	5	10	X					X											
QXarYcPxbT8	Mēnessputni	Mums vajag atpakaļ		2014	211	modern	5	10	X					X											
IvbXBuP4__M	Dzelzs Vilks	Panama		2017	64	modern	5	10	X					X											
BuBn4j97eo4	Singapūras Satīns	Bambaleo		2020	208	modern	5	10	X					X											
J3PvmptP0ek	Cirks (M.Ruskis u.c.)	Vienmēr kavēju		2013	701	modern	5	10	X					X											
Vxos6ceOrRA	Triana Park	Line		2017	198	modern	5	10	X					X											
ELr6U2fOrnE	Samanta Tīna	Still Breathing		2021	188	modern	5	10	X					X											
MEorVmx3qyw	Musiqq	Miljonārs		2011	223	modern	5	10	X					X											
oRWp9lQF_hw	Dzelzs Vilks	Tu vilki nakti		2015	197	modern	5	10	X					X											
X3vGGphX0Z4	Gacho	Apall		2012	233	modern	5	10	X					X											
T3rmjaEi5eA	The Sound Poets	Uguns		2013	231	modern	5	10	X					X											
-d68nvAbNhM	Triana Park	Vēl		2016	228	modern	5	10	X					X											
BseUa6gBUyE	The Hobos & Ralfs Eilands	Mēs lidosim		2013	213	modern	5	10	X					X											
XSyNnltTiRc	Patrisha	Daudz par daudz		2020	187	modern	5	10	X					X											
gqI9MB221kw	Justs	Funny		2018	3695	modern	5	10	X					X											
jOLYIjPQBDw	Fiņķis	Sērkociņi		2020	144	modern	5	10	X					X											
qaLGMm_FhVA	Carnival Youth	Laternas		2019	195	modern	5	10	X					X											
dyvmv-X-_Q4	Aminata	Es varu būt		2020	193	modern	5	10	X					X											
90HJEFdyuA0	Shipsea	Upe		2014	252	modern	5	10	X					X											
BqXw-0Iq2BQ	Būū	Kur ir mana cilts		2022	129	modern	5	10	X																
cEWnHrYP_UA	Tautumeitas	Gam, gam		2020	244	modern	5	10	X					X											
IrNTTNfBOEE	Jānis Stībelis	Augstāk par zemi		2019	222	modern	5	10	X					X											
UH4FEVvNYqw	Dabasu Durovys	Acis kā zvaigznes		2016	97	modern	5	10	X					X											
dOnvvo90Vy4	Aminata	Šis ir mans laiks		2021	162	modern	5	10	X					X											
wsUJG4_2YD4	Apvedceļš	Rumbas kvartets		2014	206	modern	5	10	X					X											
S9YwL3KkUI0	Musiqq	Tava balss		2018	228	modern	5	10	X					X											
4nJMIRheRTw	Sudden Lights	Debesis raud		2019	228	modern	5	10	X					X											
iQemtUgBipE	Ivo Fomins	Miera vējos		2020	225	modern	5	10	X					X											
9wPgfkEzAw4	Instrumenti & Prāta Vētra	Zemeslodes		2014	243	modern	5	10	X					X											
h7-S1kALfXU	Ivo Fomins	Domas		2021	292	modern	5	10	X					X											
j-X-5M3mfiM	Rassell	Dzīvo brīvi		2011	205	modern	5	10	X					X											
1kLUgzIgW5I	Aija Andrejeva	Es eju tālāk		2020	235	modern	5	10	X					X											
K-htQfoHAOc	Aija Andrejeva	Blakus		2018	179	modern	5	10	X					X											
TBgE-N3qSWw	Lauris Reiniks	Degošs		2019	238	modern	5	10	X					X											
vlpfW8onFAI	Ozols	Svētdienas serviss		2020	297	modern	5	10	X					X											
y6iXwO4C0zg	Bermudu Divstūris	Tētis šoferis		2020	186	modern	5	10	X					X											
1dH61fFp970	Jānis Stībelis	Pie upes		2016	235	modern	5	10	X					X											
MfYhPToG1aY	Antra Stafecka	Laime šī		2016	164	modern	5	10	X					X											
CnCMOSqOTvI	Detlef	Kāds ir tavs vārds		2024	225	modern	5	10	X																
nywTGXOPzhw	Agnese Rakovska	Vienaldzības		2016	232	modern	5	10	X					X											
DvaTn8Qd7_A	Singapūras Satīns	Stronks		2017	256	modern	5	10	X					X											
fFNvmrhGL3w	Ivo Fomins	Putni bez spārniem		2015	248	modern	5	10	X					X											
GinJb52jxKQ	Tautas balss (Elektrum)	Pieslēdzies		2012	31	modern	5	10	X					X											
0Reu_jua7fs	Ralfs Eilands / Valters Pūce	Celies		2015	192	modern	5	10	X					X											
e15VnIbYH7I	Sudden Lights	Muhtars		2022	365	modern	5	10	X																
88ak9N5WQDw	Intars Busulis	Spēlē savā burvju flautā		2023	217	modern	5	10	X																
6Qkk6xcSI3g	Chris Noah	Spoguļoties		2023	631	modern	5	10	X																
